,Degree Distribution,Average Path Length,Diameter,Information Centrality,Closeness Centrality,Harmonic Centrality,Assortativity,Network Type
223,1468.0063795853268,1.2191455427737623,2,0.3809584496148772,0.8308290216904076,1674.0031897926635,-0.08067111718976318,Random Geometric
224,1391.560814529444,1.2337220184309228,2,0.37228790270236733,0.8216713108701797,1603.780407264722,-0.07537767692365631,Random Geometric
225,1139.7010804321728,1.3156772618957493,3,0.3288246934381571,0.7709153288373879,1402.2999199679873,-0.054789399723546545,Random Geometric
226,104.23813488759367,3.4977935054121567,9,0.03891071174499453,0.2915993347897148,438.95534409156124,0.5633748524102976,Random Geometric
227,46.73699421965318,5.724691652142657,14,0.013410006452889903,0.17838628304314952,326.2649997481636,0.47452967540197677,Random Geometric
228,53.24888226527571,5.348669887343009,13,0.016109655975221602,0.19086464643866288,337.6046738077281,0.4292871287674237,Random Geometric
229,229.1412213740458,2.2420674847073063,5,0.10103668740730294,0.4535854325774129,564.6312659033067,0.45689352816163337,Random Geometric
230,1529.920781893004,1.2125986711821903,2,0.3838399467240494,0.8355038626730711,1736.460390946502,-0.08185262655981228,Random Geometric
231,640.2172808132148,1.6750008683703959,4,0.19030074443880268,0.6049150315977913,1085.114464210082,0.2060821451301316,Random Geometric
232,704.7970204841713,1.343675210560204,3,0.3141253153441863,0.7545348142771854,888.8050900062073,-0.03287558657807315,Random Geometric
233,1000.8757763975156,1.4979145960052451,3,0.24384794932775378,0.6756265731687094,1460.713077984817,0.06962804978442357,Random Geometric
234,1165.9754098360656,1.0434984332764023,2,0.4773981206697309,0.960715815438048,1192.4877049180327,-0.05212086978376708,Random Geometric
235,179.3458904109589,2.647404068504889,6,0.07046327890404624,0.38469981801902803,544.8862157534229,0.5331242913697235,Random Geometric
236,855.1080669710807,1.6212749847406687,4,0.20365311076503453,0.6242478797115453,1394.3841535599524,0.16043448538588342,Random Geometric
237,147.8544262295082,3.298403683146164,8,0.043976213857909556,0.30911266633031104,586.5438454332544,0.6025551449600587,Random Geometric
238,1014.6509357200977,1.1737370230292365,2,0.4054331344136487,0.8616756529084547,1121.3254678600488,-0.08192530374142849,Random Geometric
239,25.343915343915345,9.427378781640297,25,0.00411715327389166,0.10849184878665734,282.44062083956584,0.5616947078857972,Random Geometric
240,32.20431893687708,6.610250398367316,17,0.00937652973211535,0.15462139275331951,249.89066522377826,0.5315244023514074,Random Geometric
241,298.4598337950139,2.0139255132675546,5,0.12735279374306327,0.50455596242179,639.8075407817788,0.3956980906741755,Random Geometric
242,136.16472416472416,3.172466379309303,7,0.04810626958642733,0.3213949840817052,512.7022311022288,0.5565272199108244,Random Geometric
243,489.33369330453564,2.0457099250536457,5,0.12357356125685588,0.49610515027392404,1078.0362311015172,0.3871592401871057,Random Geometric
244,969.4661246612466,1.3433337926599604,3,0.31399522187587375,0.7550619189418006,1222.085817524842,-0.04179102423529112,Random Geometric
245,610.3428571428572,1.4662086684539768,3,0.25670328487073013,0.6907162557006467,862.4997023809525,0.05068690618693766,Random Geometric
246,624.0333141872487,1.783577941069672,4,0.1660640182257675,0.5693000043796794,1140.9830557151088,0.29075239994995095,Random Geometric
247,119.3641807294502,4.038925120644036,10,0.029200401107054904,0.252418146486744,590.9830602863548,0.5521836123502234,Random Geometric
248,329.7616060225847,2.296163973343226,5,0.0969270347323499,0.4423251887838832,840.5781890422462,0.42277272343961536,Random Geometric
249,659.7418147801684,1.3837392221369686,3,0.29426045107500565,0.7323451767337992,863.6083567196756,-0.023920317679784697,Random Geometric
250,529.113155473781,1.53695354948233,3,0.22937704360608502,0.6580267362748337,803.182459368292,0.09107290600427209,Random Geometric
251,656.5642973412914,1.7832812832309122,4,0.16686177336047742,0.5685545665860356,1206.5500090432286,0.2696315045178694,Random Geometric
252,999.8714969241285,1.316250457009331,3,0.32805860736091663,0.7708757234952225,1230.8974709501026,-0.059520503281058915,Random Geometric
253,309.1569721115538,2.1250716432515553,5,0.11417740784149355,0.47812902858040607,708.3682602921657,0.4184897668655883,Random Geometric
254,1254.6519499632082,1.076103129629449,2,0.45937985481289384,0.9340841893542967,1306.325974981604,-0.06727834514901761,Random Geometric
